hh_id,weight,survey_mode,survey_language,survey_complete_date,is_complete,num_days_complete,reported_home_cms_zone,missing_home_location,first_travel_date,last_travel_date,num_bicycles,bicycle_type_standard,bicycle_type_electric,bicycle_type_other,bicycle_store_house,bicycle_store_rack,bicycle_store_locker,bicycle_store_secured_bike_room,bicycle_store_object,bicycle_store_docking_station,bicycle_store_street,bicycle_store_garage,bicycle_store_other,num_vehicles,vehicle_change,reduced_vehicle_cost,reduced_vehicle_parking,reduced_vehicle_no_need,reduced_vehicle_ridehailing,reduced_vehicle_carshare,reduced_vehicle_transit,reduced_vehicle_nyc_driving,reduced_vehicle_other,increased_vehicle_new_driver,increased_vehicle_transport_hh_member,increased_vehicle_moved,increased_vehicle_job,increased_vehicle_unreliable,increased_vehicle_flexibility,increased_vehicle_other,res_type,rent_own,income_detailed,income_aggregate,num_participants,num_people,num_adults,num_kids,num_workers,num_students,num_trips
19134897,1898.17244,1,English,06/11/2019,1,4,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,5,3,1,3,3,0,3,0,11
19278932,2198.93373,1,Spanish,06/17/2019,1,1,Southern Bronx,0,06/04/2019,06/10/2019,3,1,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,1,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,6,4,1,6,5,1,5,2,116
19033517,147.21827,1,English,06/08/2019,1,6,Northern Bronx,0,06/01/2019,06/07/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,1,1,8,5,1,3,3,0,1,0,36
19060375,387.89011,1,English,06/14/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,4,1,0,0,1,0,0,0,0,0,0,0,0,2,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,2,1,6,4,1,4,2,2,2,2,43
19715989,98.62836,1,English,06/12/2019,1,7,Northern Bronx,0,06/05/2019,06/11/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,999,999,1,5,4,1,4,2,19
19945256,98.61657,1,English,06/12/2019,1,7,Northern Bronx,0,06/05/2019,06/11/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,7,5,1,2,2,0,1,0,8
19179260,99.61263,1,English,06/16/2019,1,6,Northern Bronx,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,6,2,1,1,1,1,1,0,0,0,19
19237128,98.62988,1,English,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,7,5,1,3,3,0,1,0,29
19408766,111.45536,1,English,06/11/2019,1,7,Northern Bronx,0,06/04/2019,06/10/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,8,5,1,1,1,0,1,0,44
19054390,660.87902,1,English,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,4,2,1,4,3,1,1,1,22
19649076,98.61262,1,English,05/31/2019,1,7,Northern Bronx,0,05/24/2019,05/30/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,1,1,1,3,2,1,1,1,65
19328348,13759.66492,1,English,06/09/2019,1,5,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,5,3,1,3,2,1,2,1,41
19897074,1726.78958,1,English,06/10/2019,1,7,Northern Bronx,0,06/03/2019,06/09/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,6,4,1,1,1,0,1,0,37
19206125,105.1524,1,English,06/17/2019,1,7,Northern Bronx,0,06/10/2019,06/16/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,4,2,1,3,3,0,3,2,34
19445983,141.94376,1,English,06/11/2019,1,4,Northern Bronx,0,06/04/2019,06/10/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,6,4,1,2,2,0,2,0,46
19263433,98.61697,1,English,06/17/2019,1,7,Northern Bronx,0,06/10/2019,06/16/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,10,6,1,2,2,0,2,0,43
19966408,478.58371,1,Simplified Chinese,06/09/2019,1,6,Northern Bronx,0,06/02/2019,06/08/2019,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,3,2,1,4,4,0,3,0,22
19225906,98.61262,1,English,06/01/2019,1,7,Northern Bronx,0,05/25/2019,05/31/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,7,5,1,2,1,1,1,1,31
19443811,90.29776,1,English,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,8,5,1,1,1,0,1,0,68
19723701,117.09578,1,English,06/09/2019,1,7,Northern Bronx,0,06/02/2019,06/08/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,5,3,1,2,1,1,1,1,43
19281197,100.57355,1,English,06/01/2019,1,7,Northern Bronx,0,05/25/2019,05/31/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,5,2,6,4,1,3,2,1,2,1,82
19729210,99.08014,1,English,06/17/2019,1,3,Northern Bronx,0,06/10/2019,06/16/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,1,6,4,1,1,1,0,1,0,20
19300346,98.61262,1,English,06/18/2019,1,7,Northern Bronx,0,06/11/2019,06/17/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,2,1,1,8,5,3,5,3,40
19922191,91.56165,1,English,06/19/2019,1,6,Northern Bronx,0,06/12/2019,06/18/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,5,3,1,1,1,0,0,0,34
19689607,98.61262,1,English,06/12/2019,1,4,Northern Bronx,0,06/05/2019,06/11/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2,4,2,1,1,1,0,1,0,41
19640639,353.21844,1,English,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,5,3,1,3,3,0,2,0,38
19275846,212.90015,1,English,06/05/2019,1,6,Northern Bronx,0,05/29/2019,06/04/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,7,5,1,2,2,0,2,0,43
19400517,4701.57523,1,English,06/18/2019,1,4,Northern Bronx,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,1,5,3,1,1,1,0,1,0,53
19349427,98.6219,1,English,06/16/2019,1,6,Northern Bronx,0,06/09/2019,06/15/2019,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,999,999,1,4,2,2,2,2,50
19955417,1796.18742,1,English,06/08/2019,1,6,Northern Bronx,0,06/01/2019,06/07/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,4,2,1,1,1,0,1,0,4
19971406,298.13058,1,English,05/29/2019,1,1,Southern Bronx,0,05/28/2019,06/03/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,4,2,1,4,4,0,2,1,9
19109896,98.61697,1,English,06/17/2019,1,5,Northern Bronx,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,999,999,1,3,3,0,1,0,54
19084615,801.15574,1,English,05/31/2019,1,1,Manhattan Core,0,05/30/2019,06/05/2019,1,1,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,4,2,1,2,1,1,1,1,25
19659610,113.99837,1,English,06/13/2019,1,6,Northern Bronx,0,06/06/2019,06/12/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,5,3,1,1,1,0,1,0,24
19347574,1734.13826,1,English,05/31/2019,1,7,Northern Bronx,0,05/24/2019,05/30/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,1,1,1,3,2,1,0,1,37
19069243,1734.88473,1,English,06/11/2019,1,1,Northern Bronx,0,06/04/2019,06/10/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,3,2,1,2,2,0,2,0,37
19472071,99.05293,1,English,05/31/2019,1,7,Northern Bronx,0,05/24/2019,05/30/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,6,2,999,4,1,4,2,2,2,2,53
19347199,1482.06047,1,English,06/15/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,5,3,1,3,3,0,0,0,32
19651172,98.62162,1,English,06/18/2019,1,6,Northern Bronx,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,7,5,1,1,1,0,1,0,43
19740267,98.62833,1,English,06/14/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,2,1,1,3,3,0,2,1,15
19038529,98.58343,1,English,06/16/2019,1,6,Northern Bronx,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,999,999,1,1,1,0,1,0,27
19391224,99.11328,1,English,06/05/2019,1,7,Northern Bronx,0,05/29/2019,06/04/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2,2,1,1,1,1,0,0,0,37
19594620,98.61796,1,English,06/01/2019,1,7,Northern Bronx,0,05/25/2019,05/31/2019,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,1,1,1,3,2,1,1,1,33
19093811,1734.87725,1,English,06/04/2019,1,4,Northern Bronx,0,05/28/2019,06/03/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,4,2,1,5,2,3,0,3,31
19004226,114.90737,1,English,06/19/2019,1,7,Northern Bronx,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,1,6,4,1,4,4,0,3,1,77
19316342,1937.62124,1,English,06/10/2019,1,6,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,1,0,0,995,995,995,995,995,995,995,4,2,5,3,1,2,2,0,2,0,54
19164511,3305.53298,1,English,06/13/2019,1,2,Northern Bronx,0,06/08/2019,06/14/2019,1,1,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,1,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,1,1,1,2,1,1,1,1,35
19940558,90.49221,1,English,06/09/2019,1,7,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,6,4,1,1,1,0,0,0,28
19851731,94.03175,1,English,06/15/2019,1,4,Northern Bronx,0,06/08/2019,06/14/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,5,3,1,1,1,0,0,0,52
19969920,1739.00512,1,English,06/06/2019,1,6,Northern Bronx,0,05/30/2019,06/05/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,6,4,1,1,1,0,1,0,8
19007854,106.14454,1,English,06/12/2019,1,7,Northern Bronx,0,06/03/2019,06/09/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,6,4,1,3,2,1,1,1,40
19828815,727.52498,1,English,06/09/2019,1,7,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,3,1,5,3,1,5,5,0,3,1,94
19351294,98.61482,1,English,06/05/2019,1,6,Northern Bronx,0,05/29/2019,06/04/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,4,2,1,1,1,1,1,0,1,0,57
19160093,98.61592,1,English,06/18/2019,1,5,Northern Bronx,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,1,7,5,1,1,1,0,1,0,40
19562052,206.25731,1,English,06/14/2019,1,5,Outer Queens,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,1,1,1,1,1,0,0,0,16
19388917,155.18363,1,English,06/12/2019,1,7,Northern Bronx,0,06/05/2019,06/11/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,997,999,3,1,3,3,0,2,0,20
19234596,98.61727,1,English,06/14/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2,5,3,1,3,2,1,2,1,31
19143415,1482.10344,1,English,06/16/2019,1,1,Northern Bronx,0,06/08/2019,06/14/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,2,1,1,2,2,0,2,0,49
19112354,98.61467,1,English,06/02/2019,1,5,Northern Bronx,0,05/25/2019,05/31/2019,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,1,2,7,5,1,2,2,0,2,0,67
19905210,98.63057,1,English,06/05/2019,1,5,Northern Bronx,1,05/29/2019,06/04/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,999,999,1,4,3,1,0,1,0
19022864,98.5901,1,English,06/16/2019,1,4,Northern Bronx,1,06/08/2019,06/14/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,4,2,1,5,3,2,1,2,5
19258656,90.29783,1,English,06/12/2019,1,7,Northern Bronx,0,06/05/2019,06/11/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,997,999,999,1,2,2,0,1,0,26
19020513,98.61592,1,Simplified Chinese,06/18/2019,1,2,Northern Bronx,1,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,1,1,1,1,1,0,1,0,1
19736613,206.70125,1,English,06/03/2019,1,6,Northern Bronx,0,05/25/2019,05/31/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,2,7,5,1,4,4,0,4,0,37
19413685,1854.38282,1,Spanish,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,4,2,1,5,2,3,1,3,111
19746450,1446.10389,1,English,06/08/2019,1,7,Northern Bronx,0,06/01/2019,06/07/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,2,1,9,6,1,2,2,0,1,0,29
19937584,98.61588,1,English,06/17/2019,1,3,Northern Bronx,0,06/09/2019,06/15/2019,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,9,6,1,3,3,0,3,1,32
19912621,98.61551,1,English,06/06/2019,1,7,Northern Bronx,0,05/28/2019,06/03/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,5,3,1,2,2,0,1,0,30
19277005,165.0402,1,English,06/09/2019,1,6,Northern Bronx,0,06/01/2019,06/07/2019,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,5,3,1,3,2,1,2,1,59
19415943,98.64843,1,English,06/10/2019,1,6,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,6,4,1,1,1,0,1,0,83
19372477,242.34057,1,English,06/14/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,3,2,1,2,2,0,0,0,33
19489828,99.71452,1,English,06/05/2019,1,7,Northern Bronx,0,05/29/2019,06/04/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,6,1,5,3,1,1,1,0,1,0,14
19576055,90.2972,1,English,06/15/2019,1,1,Northern Bronx,0,06/05/2019,06/11/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,999,999,1,2,2,0,1,0,35
19934054,17182.27377,1,English,06/12/2019,1,1,Northern Bronx,0,06/04/2019,06/10/2019,2,1,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,3,2,1,2,2,0,2,0,47
19388754,1801.28096,1,English,06/14/2019,1,6,Northern Bronx,0,06/07/2019,06/13/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,5,2,6,4,1,5,4,1,1,1,2
19007650,297.27196,1,English,06/09/2019,1,7,Northern Bronx,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,5,2,6,4,1,4,2,2,0,2,55
19464117,442.42946,1,English,06/17/2019,1,7,Northern Bronx,0,06/10/2019,06/16/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,2,1,1,3,3,0,1,0,68
19960639,1447.77033,1,English,06/15/2019,1,4,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,5,2,5,3,1,2,2,0,2,0,21
19692555,20667.48234,1,English,06/14/2019,1,7,Northern Bronx,0,06/07/2019,06/13/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,8,5,1,4,4,0,1,0,52
19164984,353.77498,1,English,06/18/2019,1,4,Northern Bronx,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,4,2,1,4,3,1,3,1,24
19045772,125.1221,1,English,06/10/2019,1,7,Upper Manhattan,0,06/03/2019,06/09/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,999,1,1,2,2,0,2,1,19
19077123,2398.33629,1,English,07/01/2019,1,7,Upper Manhattan,0,06/24/2019,06/30/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,5,2,4,2,1,3,3,0,3,0,58
19457501,2259.5978,1,English,06/17/2019,1,6,Upper Manhattan,0,06/10/2019,06/16/2019,3,1,0,0,1,0,1,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,5,3,1,5,4,1,3,3,24
19364808,300.26425,1,English,06/16/2019,1,7,Upper Manhattan,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,1,1,1,1,1,0,1,0,36
19307144,2279.9525,1,English,06/21/2019,1,5,Upper Manhattan,0,06/14/2019,06/20/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,999,999,1,2,2,0,2,0,57
19202786,352.01672,1,English,06/19/2019,1,1,Upper Manhattan,0,06/12/2019,06/18/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,-9998,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,3,2,1,1,1,0,1,0,30
19166794,534.46838,1,English,05/31/2019,1,6,Upper Manhattan,0,05/24/2019,05/30/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,5,3,1,1,1,0,1,0,58
19623204,498.32008,1,English,06/16/2019,1,4,Upper Manhattan,0,06/09/2019,06/15/2019,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,6,2,6,4,1,2,2,0,2,0,65
19346510,7839.92001,1,English,06/15/2019,1,7,Upper Manhattan,0,06/08/2019,06/14/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,3,4,2,1,4,4,0,3,1,38
19399238,511.45081,1,English,06/21/2019,1,6,Upper Manhattan,0,06/14/2019,06/20/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,4,2,1,2,2,0,1,0,13
19599024,6294.43878,1,Spanish,06/09/2019,1,6,Upper Manhattan,0,06/02/2019,06/08/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,1,1,1,0,0,1,0,0,995,995,995,995,995,995,995,5,2,5,3,1,2,2,0,1,0,25
19326734,498.32008,1,English,06/11/2019,1,4,Upper Manhattan,0,06/04/2019,06/10/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,6,4,1,2,2,0,2,1,70
19953546,424.11583,1,English,06/05/2019,1,7,Upper Manhattan,0,05/29/2019,06/04/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,9,6,1,4,2,2,2,2,49
19632668,997.65973,1,English,06/18/2019,1,7,Upper Manhattan,0,06/11/2019,06/17/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,3,2,1,2,2,0,1,0,61
19684636,141.71526,1,English,06/16/2019,1,7,Upper Manhattan,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,999,1,1,2,2,0,1,0,47
19497595,5680.58951,1,English,06/16/2019,1,7,Upper Manhattan,0,06/09/2019,06/15/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,7,5,1,3,2,1,1,2,49
19732134,327.68992,1,English,06/12/2019,1,5,Upper Manhattan,0,06/05/2019,06/11/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,2,2,1,1,3,2,1,1,1,11
19037022,415.31583,1,English,06/05/2019,1,5,Upper Manhattan,0,05/29/2019,06/04/2019,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,2,1,1,2,1,1,0,1,6
19517662,120.81071,1,English,06/19/2019,1,7,Upper Manhattan,0,06/12/2019,06/18/2019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,1,7,5,1,1,1,0,1,0,74
19347234,4030.1552,1,English,06/03/2019,1,2,Upper Manhattan,1,05/24/2019,05/30/2019,5,1,0,0,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,-9998,-9998,1,1,1,7,2,5,0,5,37
19109432,138.66622,1,English,06/18/2019,1,6,Upper Manhattan,0,06/10/2019,06/16/2019,0,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,5,2,3,2,1,2,2,0,2,0,4
19824816,14953.77629,1,English,06/18/2019,1,1,Upper Manhattan,1,06/11/2019,06/17/2019,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,2,1,1,3,3,0,2,1,12
