hh_id,weight,cms_zone,survey_mode,vehicle_num,vehicle_id,year,home_park,home_park_amount_day,home_park_amount_month,home_park_amount_week,home_park_amount_year
191547753,211.12838,Inner Brooklyn,1,1,191547753101,2012,1,,,,
191546322,212.12729,Inner Brooklyn,1,1,191546322101,2003,1,,,,
197305718,209.57936,Inner Brooklyn,1,1,197305718101,2017,995,,,,
194145859,216.12161,Inner Brooklyn,1,1,194145859101,2000,1,,,,
198384279,224.94794,Inner Brooklyn,1,1,198384279101,2016,995,,,,
197159897,474.11182,Inner Brooklyn,1,1,197159897101,2002,1,,,,
199459719,258.64659,Inner Brooklyn,1,1,199459719101,2016,995,,,,
195297789,1185.53299,Inner Brooklyn,1,1,195297789101,2017,1,,,,
191912929,2626.49544,Inner Brooklyn,1,1,191912929101,2018,1,,,,
199478901,226.70191,Inner Brooklyn,1,1,199478901101,2012,1,,,,
196165032,226.80084,Inner Brooklyn,1,1,196165032101,2015,1,,,,
193988968,224.67705,Inner Brooklyn,1,1,193988968101,2008,1,,,,
192434956,251.23279,Inner Brooklyn,1,1,192434956101,2017,1,,,,
198283437,223.16545,Inner Brooklyn,1,1,198283437101,2008,995,,,,
194220775,431.18642,Manhattan Core,1,1,194220775101,2018,4,,250,,
191746316,753.58847,Manhattan Core,1,1,191746316101,2009,2,,,,
199235364,2756.87695,Manhattan Core,1,1,199235364101,2017,4,,400,,
196141063,535.68223,Manhattan Core,1,1,196141063101,2013,1,,,,
190822124,673.01581,Manhattan Core,1,1,190822124101,2010,1,,,,
196332274,597.95151,Manhattan Core,1,1,196332274101,2016,4,,550,,
190598466,410.12156,Manhattan Core,1,1,190598466101,2013,4,,,,
190629161,730.47005,Manhattan Core,1,1,190629161101,2006,1,,,,
195706059,2018.58251,Northern Manhattan,1,1,195706059101,2004,3,,,,
195469310,225.5073,Northern Manhattan,1,1,195469310101,1998,1,,,,
195553334,181.4437,Northern Manhattan,1,1,195553334101,2013,1,,,,
196358303,348.45078,Northern Manhattan,1,1,196358303101,2017,5,,,,
198161000,292.96078,Northern Manhattan,1,1,198161000101,2005,1,,,,
19745584,309.76387,Inner Brooklyn,1,2,19745584102,2013,995,,,,
19745584,309.76387,Inner Brooklyn,1,1,19745584101,2015,995,,,,
19619289,214.07322,Inner Brooklyn,1,1,19619289101,2016,995,,,,
19083001,710.88216,Inner Brooklyn,1,1,19083001101,2013,1,,,,
19184618,210.74409,Inner Brooklyn,1,1,19184618101,2016,995,,,,
19891275,210.77351,Inner Brooklyn,1,2,19891275102,2003,995,,,,
19891275,210.77351,Inner Brooklyn,1,1,19891275101,2017,995,,,,
19457250,221.8383,Inner Brooklyn,1,1,19457250101,2016,4,,60,,
19991272,217.61714,Inner Brooklyn,1,1,19991272101,2010,1,,,,
19372690,210.64338,Inner Brooklyn,1,1,19372690101,2009,1,,,,
19950244,211.77996,Inner Brooklyn,1,1,19950244101,2014,995,,,,
19506927,222.62789,Inner Brooklyn,1,1,19506927101,2009,1,,,,
19041670,3351.62145,Inner Brooklyn,1,1,19041670101,2008,1,,,,
19823601,223.30332,Inner Brooklyn,1,1,19823601101,2012,1,,,,
19375127,3937.24354,Inner Brooklyn,1,2,19375127102,2000,995,,,,
19375127,3937.24354,Inner Brooklyn,1,1,19375127101,2012,995,,,,
19595774,3903.64457,Inner Brooklyn,1,1,19595774101,2007,1,,,,
19849037,212.51177,Inner Brooklyn,1,1,19849037101,2001,995,,,,
19817790,31454.33028,Inner Brooklyn,1,2,19817790102,2007,995,,,,
19817790,31454.33028,Inner Brooklyn,1,1,19817790101,2008,1,,,,
19891929,213.59184,Inner Brooklyn,1,1,19891929101,2016,995,,,,
19802205,436.6355,Inner Brooklyn,1,2,19802205102,2006,1,,,,
19802205,436.6355,Inner Brooklyn,1,1,19802205101,2004,995,,,,
19472712,223.06915,Inner Brooklyn,1,1,19472712101,2012,1,,,,
19870533,222.841,Inner Brooklyn,1,1,19870533101,2017,4,,,,
19475442,223.15427,Inner Brooklyn,1,2,19475442102,2008,995,,,,
19475442,223.15427,Inner Brooklyn,1,1,19475442101,2018,995,,,,
19545969,892.09955,Inner Brooklyn,1,1,19545969101,2009,1,,,,
19116641,231.32391,Inner Brooklyn,1,1,19116641101,2006,4,,,,
19696827,222.77,Inner Brooklyn,1,1,19696827101,2005,995,,,,
19170034,223.06915,Inner Brooklyn,1,1,19170034101,2005,5,,275,,
19788214,222.52491,Inner Brooklyn,1,1,19788214101,2017,1,,,,
19352431,245.97095,Inner Brooklyn,1,4,19352431104,2017,995,,,,
19352431,245.97095,Inner Brooklyn,1,3,19352431103,2015,995,,,,
19352431,245.97095,Inner Brooklyn,1,2,19352431102,2008,995,,,,
19352431,245.97095,Inner Brooklyn,1,1,19352431101,2004,1,,,,
19384607,226.35417,Inner Brooklyn,1,1,19384607101,2014,4,,280,,
19046088,216.52176,Inner Brooklyn,1,2,19046088102,2006,995,,,,
19046088,216.52176,Inner Brooklyn,1,1,19046088101,2015,1,,,,
19347391,40405.70074,Inner Brooklyn,1,1,19347391101,2018,1,,,,
19963148,258.64357,Inner Brooklyn,1,1,19963148101,2015,4,,,,
19703400,553.0483,Inner Brooklyn,1,1,19703400101,2017,4,,,,
19967680,525.00077,Inner Brooklyn,1,1,19967680101,2017,4,,400,,
19391837,222.62172,Inner Brooklyn,1,1,19391837101,2015,1,,,,
19005267,222.77,Inner Brooklyn,1,1,19005267101,2002,995,,,,
19066056,195.17521,Inner Brooklyn,1,1,19066056101,2015,2,,,,
19812806,236.22859,Inner Brooklyn,1,1,19812806101,2005,1,,,,
19893289,231.93128,Inner Brooklyn,1,1,19893289101,2007,1,,,,
19328953,238.81603,Inner Brooklyn,1,1,19328953101,2012,1,,,,
19915209,222.82065,Inner Brooklyn,1,1,19915209101,2009,5,,450,,
19282504,196.62083,Inner Brooklyn,1,1,19282504101,2019,3,,,,
19244739,237.98473,Inner Brooklyn,1,2,19244739102,2004,995,,,,
19244739,237.98473,Inner Brooklyn,1,1,19244739101,2016,1,,,,
19420803,222.82065,Inner Brooklyn,1,1,19420803101,2018,1,,,,
19439525,226.80084,Inner Brooklyn,1,1,19439525101,2007,995,,,,
19064848,231.48261,Inner Brooklyn,1,1,19064848101,2014,5,,210,,
19503425,227.06547,Inner Brooklyn,1,2,19503425102,1989,995,,,,
19503425,227.06547,Inner Brooklyn,1,1,19503425101,2005,4,,225,,
19284281,4084.58886,Inner Brooklyn,1,1,19284281101,2015,1,,,,
19643084,2636.94054,Inner Brooklyn,1,1,19643084101,2012,1,,,,
19227730,236.88714,Inner Brooklyn,1,1,19227730101,2015,1,,,,
19271525,401.79586,Inner Brooklyn,1,1,19271525101,2014,995,,,,
19417003,238.4906,Inner Brooklyn,1,1,19417003101,2010,1,,,,
19766397,222.77,Inner Brooklyn,1,1,19766397101,2010,995,,,,
19468812,223.38256,Inner Brooklyn,1,1,19468812101,2018,1,,,,
19849829,238.47258,Inner Brooklyn,1,1,19849829101,2016,1,,,,
19558112,2018.02139,Inner Brooklyn,1,1,19558112101,2011,1,,,,
19414427,224.5602,Inner Brooklyn,1,1,19414427101,2010,1,,,,
19109577,4122.49095,Inner Brooklyn,1,4,19109577104,2014,995,,,,
19109577,4122.49095,Inner Brooklyn,1,3,19109577103,2017,995,,,,
19109577,4122.49095,Inner Brooklyn,1,2,19109577102,2004,1,,,,
19109577,4122.49095,Inner Brooklyn,1,1,19109577101,2013,995,,,,
19644128,4117.94977,Inner Brooklyn,1,1,19644128101,2015,1,,,,
19587370,3339.43774,Inner Brooklyn,1,1,19587370101,2015,995,,,,
19497128,238.81603,Inner Brooklyn,1,1,19497128101,1996,1,,,,
19381678,2252.23129,Inner Brooklyn,1,2,19381678102,2003,1,,,,
19381678,2252.23129,Inner Brooklyn,1,1,19381678101,1996,995,,,,
19981904,231.48261,Inner Brooklyn,1,1,19981904101,2006,1,,,,
19029865,779.41154,Inner Brooklyn,1,1,19029865101,2008,995,,,,
19709201,3204.41199,Inner Brooklyn,1,1,19709201101,2019,995,,,,
19025330,223.4684,Inner Brooklyn,1,1,19025330101,2016,1,,,,
19193138,223.91734,Inner Brooklyn,1,2,19193138102,2018,995,,,,
19193138,223.91734,Inner Brooklyn,1,1,19193138101,2019,995,,,,
19307539,230.64427,Inner Brooklyn,1,1,19307539101,2019,1,,,,
19954405,662.76494,Inner Brooklyn,1,1,19954405101,2008,1,,,,
19871807,229.84454,Inner Brooklyn,1,1,19871807101,2017,3,,,,
19642946,221.95581,Inner Brooklyn,1,1,19642946101,2018,1,,,,
19788783,239.89878,Inner Brooklyn,1,1,19788783101,2016,1,,,,
19082802,7603.58654,Inner Brooklyn,1,1,19082802101,2008,4,,,,
19110991,45140.65811,Inner Brooklyn,1,1,19110991101,2018,1,,,,
19340208,73342.34226,Inner Brooklyn,1,2,19340208102,2016,995,,,,
19340208,73342.34226,Inner Brooklyn,1,1,19340208101,2018,1,,,,
19844501,232.18029,Inner Brooklyn,1,1,19844501101,2013,1,,,,
19853889,223.21619,Inner Brooklyn,1,1,19853889101,2010,995,,,,
19030447,425.49058,Inner Brooklyn,1,1,19030447101,2008,1,,,,
19280008,37018.51591,Inner Brooklyn,1,1,19280008101,2015,1,,,,
19991330,223.97745,Inner Brooklyn,1,1,19991330101,2006,995,,,,
19190969,240.87621,Inner Brooklyn,1,1,19190969101,2003,1,,,,
19469844,223.26504,Inner Brooklyn,1,1,19469844101,2017,995,,,,
19465721,223.33449,Inner Brooklyn,1,2,19465721102,2014,995,,,,
19465721,223.33449,Inner Brooklyn,1,1,19465721101,2008,1,,,,
19935452,4531.40077,Inner Brooklyn,1,1,19935452101,2013,1,,,,
19599397,2390.49288,Inner Queens,1,1,19599397101,2019,1,,,,
19860041,99.89841,Inner Queens,1,1,19860041101,2007,1,,,,
19015608,99.89841,Inner Queens,1,1,19015608101,2013,2,,,,
19396212,114.50303,Inner Queens,1,1,19396212101,2012,1,,,,
19219335,2223.17831,Inner Queens,1,1,19219335101,2015,995,,,,
19539413,114.50303,Inner Queens,1,1,19539413101,2013,995,,,,
19107283,114.50303,Inner Queens,1,1,19107283101,2019,995,,,,
19718725,151.43953,Inner Queens,1,1,19718725101,2016,4,,186,,
19907006,101.21787,Inner Queens,1,1,19907006101,2005,1,,,,
19896624,103.64487,Inner Queens,1,2,19896624102,2003,995,,,,
19896624,103.64487,Inner Queens,1,1,19896624101,2005,2,,,,
19604800,1143.77003,Inner Queens,1,1,19604800101,2018,1,,,,
19327403,109.32851,Inner Queens,1,1,19327403101,2002,995,,,,
19853953,123.2951,Inner Queens,1,1,19853953101,2017,1,,,,
19216405,552.70283,Inner Queens,1,1,19216405101,2005,995,,,,
19825613,1937.86201,Inner Queens,1,1,19825613101,2001,995,,,,
19667515,99.89841,Inner Queens,1,1,19667515101,2017,2,,,,
19701029,156.80524,Inner Queens,1,2,19701029102,2005,995,,,,
19701029,156.80524,Inner Queens,1,1,19701029101,2009,2,,,,
19029229,12358.14,Inner Queens,1,1,19029229101,2017,995,,,,
19205125,121.42423,Inner Queens,1,1,19205125101,2003,1,,,,
19647515,99.89841,Inner Queens,1,1,19647515101,2014,1,,,,
19711706,1993.22404,Inner Queens,1,1,19711706101,2014,1,,,,
19714028,18583.35882,Inner Queens,1,1,19714028101,2013,995,,,,
19037286,99.89841,Inner Queens,1,1,19037286101,2009,1,,,,
19804422,99.89841,Inner Queens,1,1,19804422101,2015,1,,,,
19987915,15249.77108,Inner Queens,1,2,19987915102,2017,1,,,,
19987915,15249.77108,Inner Queens,1,1,19987915101,2008,995,,,,
19824299,1870.41609,Inner Queens,1,1,19824299101,2011,1,,,,
19142774,101.21787,Inner Queens,1,1,19142774101,2015,1,,,,
19731287,99.89841,Inner Queens,1,2,19731287102,2017,995,,,,
19731287,99.89841,Inner Queens,1,1,19731287101,2008,995,,,,
19390342,11326.20548,Inner Queens,1,1,19390342101,2008,4,,,,
19423506,99.89841,Inner Queens,1,1,19423506101,2017,2,,,,
19794960,110.50121,Inner Queens,1,1,19794960101,2016,995,,,,
19763844,109.6263,Inner Queens,1,1,19763844101,2013,995,,,,
19758350,110.53685,Inner Queens,1,1,19758350101,2018,1,,,,
19397074,103.93638,Inner Queens,1,2,19397074102,2011,995,,,,
19397074,103.93638,Inner Queens,1,1,19397074101,2018,995,,,,
19154393,105.46319,Inner Queens,1,1,19154393101,2018,1,,,,
19840559,95.56566,Inner Queens,1,1,19840559101,2011,1,,,,
19317602,103.64487,Inner Queens,1,2,19317602102,2003,995,,,,
19317602,103.64487,Inner Queens,1,1,19317602101,2003,1,,,,
19334923,99.95791,Inner Queens,1,1,19334923101,1995,2,,,,
19017203,103.64487,Inner Queens,1,1,19017203101,2018,995,,,,
19156090,121.42423,Inner Queens,1,1,19156090101,2002,1,,,,
19846487,99.95791,Inner Queens,1,1,19846487101,2019,1,,,,
19817045,99.89841,Inner Queens,1,1,19817045101,2015,1,,,,
19082011,2112.28733,Inner Queens,1,2,19082011102,2006,995,,,,
19082011,2112.28733,Inner Queens,1,1,19082011101,2007,2,,,,
19234757,103.64487,Inner Queens,1,1,19234757101,2009,3,,,,
19628175,121.61433,Inner Queens,1,1,19628175101,2011,1,,,,
19948982,125.97798,Inner Queens,1,1,19948982101,2017,1,,,,
19097436,154.97466,Inner Queens,1,1,19097436101,2016,1,,,,
19886192,1246.28169,Inner Queens,1,1,19886192101,2015,995,,,,
19166106,121.61433,Inner Queens,1,1,19166106101,1997,995,,,,
19794099,135.42729,Inner Queens,1,1,19794099101,2006,1,,,,
19295945,121.61433,Inner Queens,1,1,19295945101,2001,1,,,,
19016668,121.61433,Inner Queens,1,1,19016668101,2012,4,,300,,
19446843,20550.37737,Inner Queens,1,1,19446843101,2015,2,,,,
19792813,3808.50464,Inner Queens,1,1,19792813101,2019,3,,,,
19563851,121.42423,Inner Queens,1,1,19563851101,2004,995,,,,
19582751,121.42423,Inner Queens,1,1,19582751101,2018,995,,,,
19241638,121.61433,Inner Queens,1,1,19241638101,2009,1,,,,
19805319,4863.27222,Inner Queens,1,1,19805319101,1998,1,,,,
19435835,121.49655,Inner Queens,1,1,19435835101,2003,1,,,,
19173375,154.97466,Inner Queens,1,1,19173375101,2006,5,,200,,
19299572,121.42423,Inner Queens,1,1,19299572101,2015,1,,,,
19793505,141.45178,Inner Queens,1,2,19793505102,2006,995,,,,
19793505,141.45178,Inner Queens,1,1,19793505101,2001,2,,,,
19092041,2390.35082,Inner Queens,1,1,19092041101,2016,3,,,,
19256974,141.45178,Inner Queens,1,1,19256974101,2009,4,,185,,
19850879,8345.90414,Inner Queens,1,3,19850879103,2014,995,,,,
19850879,8345.90414,Inner Queens,1,2,19850879102,2013,995,,,,
19850879,8345.90414,Inner Queens,1,1,19850879101,2007,2,,,,
19214556,8264.52505,Inner Queens,1,1,19214556101,2003,995,,,,
19114514,135.42729,Inner Queens,1,2,19114514102,2000,995,,,,
19114514,135.42729,Inner Queens,1,1,19114514101,2007,1,,,,
19234611,121.61433,Inner Queens,1,1,19234611101,2011,5,,275,,
19923745,122.72852,Inner Queens,1,1,19923745101,2013,4,,,,
19378401,151.41311,Inner Queens,1,1,19378401101,2014,995,,,,
19326496,121.42423,Inner Queens,1,1,19326496101,2017,1,,,,
19214725,14135.30167,Inner Queens,1,1,19214725101,2009,1,,,,
19479039,98.61592,Inner Queens,1,1,19479039101,2004,995,,,,
19752983,121.42423,Inner Queens,1,1,19752983101,2010,4,,250,,
19649362,121.61433,Inner Queens,1,2,19649362102,2006,995,,,,
19649362,121.61433,Inner Queens,1,1,19649362101,2006,995,,,,
19664479,140.28656,Inner Queens,1,1,19664479101,2003,995,,,,
19434750,121.61433,Inner Queens,1,1,19434750101,2006,2,,,,
19012816,126.90134,Inner Queens,1,1,19012816101,2009,995,,,,
19544425,129.6782,Inner Queens,1,1,19544425101,2016,4,,270,,
19532383,135.42729,Inner Queens,1,1,19532383101,2014,995,,,,
19997969,121.42423,Inner Queens,1,1,19997969101,2019,1,,,,
19281652,917.42207,Inner Queens,1,1,19281652101,2018,995,,,,
19335657,2236.03876,Inner Queens,1,1,19335657101,2012,1,,,,
19053240,135.42729,Inner Queens,1,1,19053240101,2014,995,,,,
19037268,141.61748,Inner Queens,1,1,19037268101,2013,2,,,,
19635671,127.02435,Inner Queens,1,1,19635671101,2018,2,,,,
19211858,9541.16471,Inner Queens,1,2,19211858102,2007,995,,,,
19211858,9541.16471,Inner Queens,1,1,19211858101,2015,1,,,,
19099737,2748.88519,Inner Queens,1,1,19099737101,2019,2,,,,
19375895,123.02801,Inner Queens,1,1,19375895101,2013,4,,,,
19397827,154.97466,Inner Queens,1,1,19397827101,2004,2,,,,
19607373,136.66803,Inner Queens,1,1,19607373101,2004,1,,,,
19238025,192.26387,Inner Queens,1,1,19238025101,2018,2,,,,
19029246,125.97798,Inner Queens,1,1,19029246101,2007,1,,,,
19726972,131.59066,Inner Queens,1,1,19726972101,2014,995,,,,
19860311,2162.98016,Inner Queens,1,1,19860311101,2008,3,,,,
19141659,125.97798,Inner Queens,1,1,19141659101,2015,2,,,,
19385826,154.97466,Inner Queens,1,1,19385826101,2013,995,,,,
19222756,121.42423,Inner Queens,1,1,19222756101,2019,995,,,,
19910192,10045.4093,Inner Queens,1,1,19910192101,2010,2,,,,
19518021,698.61872,Inner Queens,1,1,19518021101,2018,1,,,,
19898691,121.61433,Inner Queens,1,2,19898691102,2011,4,,,,
19898691,121.61433,Inner Queens,1,1,19898691101,2016,995,,,,
19249262,10735.50783,Inner Queens,1,1,19249262101,2001,1,,,,
19558486,139.17581,Inner Queens,1,2,19558486102,2005,995,,,,
19558486,139.17581,Inner Queens,1,1,19558486101,2013,995,,,,
19184941,121.61433,Inner Queens,1,1,19184941101,2018,995,,,,
19145434,121.42423,Inner Queens,1,1,19145434101,2012,995,,,,
19142510,2430.57552,Inner Queens,1,2,19142510102,2016,995,,,,
19142510,2430.57552,Inner Queens,1,1,19142510101,2012,2,,,,
19226156,121.61433,Inner Queens,1,1,19226156101,2006,1,,,,
19789743,736.6846,Manhattan Core,1,1,19789743101,2010,5,,540,,
19915408,588.39529,Manhattan Core,1,1,19915408101,2007,1,,,,
19400650,648.18445,Manhattan Core,1,1,19400650101,2018,5,,386,,
19381184,355.37834,Manhattan Core,1,1,19381184101,2017,995,,,,
19198780,3130.76917,Manhattan Core,1,1,19198780101,2011,4,,260,,
19285792,648.18445,Manhattan Core,1,1,19285792101,2002,995,,,,
19660846,4363.96825,Manhattan Core,1,1,19660846101,2003,995,,,,
19463059,3621.09822,Manhattan Core,1,1,19463059101,2018,5,,300,,
19181349,376.71236,Manhattan Core,1,1,19181349101,2010,1,,,,
19096965,2318.20221,Manhattan Core,1,1,19096965101,2017,5,,400,,
19137972,3340.47066,Manhattan Core,1,1,19137972101,2015,5,,300,,
19175370,721.69092,Manhattan Core,1,1,19175370101,2017,4,,360,,
19185705,426.71119,Manhattan Core,1,1,19185705101,2014,4,,98.12,,
19341623,753.58847,Manhattan Core,1,1,19341623101,2017,995,,,,
19104472,1708.45164,Manhattan Core,1,1,19104472101,2008,4,,400,,
19125494,1072.48117,Manhattan Core,1,1,19125494101,2017,5,,450,,
19175398,15059.53839,Manhattan Core,1,1,19175398101,2018,4,,500,,
19768377,469.0142,Manhattan Core,1,1,19768377101,2017,995,,,,
19769330,3337.40292,Manhattan Core,1,1,19769330101,2015,5,,,,
19209974,553.0359,Manhattan Core,1,2,19209974102,2001,995,,,,
19209974,553.0359,Manhattan Core,1,1,19209974101,2018,4,,215,,
19304640,687.32308,Manhattan Core,1,1,19304640101,2017,1,,,,
19955694,741.39032,Manhattan Core,1,1,19955694101,2017,2,,,,
19442388,398.40861,Manhattan Core,1,1,19442388101,2017,4,,400,,
19299150,3339.60304,Manhattan Core,1,1,19299150101,2007,4,,,,
19583170,4858.85806,Manhattan Core,1,1,19583170101,2017,4,,215,,
19732098,291.66341,Manhattan Core,1,1,19732098101,2017,5,,270,,
19877791,597.95151,Manhattan Core,1,1,19877791101,2019,5,,,,
19057688,3339.71173,Manhattan Core,1,1,19057688101,2013,5,,500,,
19980553,487.32171,Manhattan Core,1,1,19980553101,2019,995,,,,
19952486,3346.7874,Manhattan Core,1,1,19952486101,2001,995,,,,
19405739,440.10503,Manhattan Core,1,1,19405739101,2016,5,,422.36,,
19541040,8696.67433,Manhattan Core,1,1,19541040101,2017,5,,650,,
19936204,486.56339,Manhattan Core,1,1,19936204101,2015,4,,399,,
19613278,980.93305,Manhattan Core,1,4,19613278104,1998,995,,,,
19613278,980.93305,Manhattan Core,1,3,19613278103,2003,995,,,,
19613278,980.93305,Manhattan Core,1,2,19613278102,2006,995,,,,
19613278,980.93305,Manhattan Core,1,1,19613278101,2005,1,,,,
19549411,3340.2641,Manhattan Core,1,1,19549411101,2017,1,,,,
19626072,1469.49143,Manhattan Core,1,1,19626072101,2000,4,,90,,
19989940,569.09234,Manhattan Core,1,1,19989940101,2005,5,,375,,
19468351,1477.06564,Manhattan Core,1,2,19468351102,2018,995,,,,
19468351,1477.06564,Manhattan Core,1,1,19468351101,2015,1,,,,
19675845,96.18948,Middle Queens,1,1,19675845101,2017,995,,,,
19216446,96.07394,Middle Queens,1,2,19216446102,2016,4,,75,,
19216446,96.07394,Middle Queens,1,1,19216446101,2018,995,,,,
19368099,1871.60644,Middle Queens,1,1,19368099101,2015,4,,150,,
19766442,95.96358,Middle Queens,1,1,19766442101,2016,5,,260,,
19339927,20398.25026,Middle Queens,1,1,19339927101,2016,2,,,,
19797875,232.14181,Middle Queens,1,2,19797875102,2016,1,,,,
19797875,232.14181,Middle Queens,1,1,19797875101,2017,995,,,,
19832744,93.99094,Middle Queens,1,1,19832744101,2017,995,,,,
19841561,96.0242,Middle Queens,1,2,19841561102,2018,2,,,,
19841561,96.0242,Middle Queens,1,1,19841561101,2003,995,,,,
19089302,599.52251,Middle Queens,1,1,19089302101,2011,1,,,,
19588848,96.27243,Middle Queens,1,1,19588848101,2013,5,,,,
19282831,718.00344,Middle Queens,1,1,19282831101,2008,995,,,,
19524896,241.44982,Middle Queens,1,1,19524896101,2015,4,,190,,
19597766,2656.58547,Middle Queens,1,1,19597766101,2019,4,,30,,
19414319,96.75956,Middle Queens,1,2,19414319102,2018,995,,,,
19414319,96.75956,Middle Queens,1,1,19414319101,2016,995,,,,
19601930,95.55366,Middle Queens,1,1,19601930101,2012,4,,,,
19630186,195.84276,Middle Queens,1,2,19630186102,2010,2,,,,
19630186,195.84276,Middle Queens,1,1,19630186101,2018,995,,,,
19877872,93.53798,Middle Queens,1,2,19877872102,2014,995,,,,
19877872,93.53798,Middle Queens,1,1,19877872101,2016,995,,,,
19909641,96.23931,Middle Queens,1,1,19909641101,2017,1,,,,
19199472,1719.41597,Middle Queens,1,1,19199472101,2019,4,,155,,
19469599,1633.44363,Middle Queens,1,2,19469599102,2004,2,,,,
19469599,1633.44363,Middle Queens,1,1,19469599101,2003,995,,,,
19892569,9819.54246,Middle Queens,1,1,19892569101,2018,4,,,,
19994080,92.85849,Middle Queens,1,1,19994080101,2018,995,,,,
19082597,591.74237,Middle Queens,1,1,19082597101,2017,4,,200,,
19309405,94.73757,Middle Queens,1,1,19309405101,2013,3,,,,
19241657,1262.69496,Middle Queens,1,1,19241657101,2012,1,,,,
19382884,93.97294,Middle Queens,1,1,19382884101,2012,4,,150,,
19648225,909.44398,Middle Queens,1,1,19648225101,2005,4,,125,,
19273968,94.53532,Middle Queens,1,1,19273968101,2010,2,,,,
19089639,94.04109,Middle Queens,1,1,19089639101,2008,995,,,,
19994590,1764.50128,Middle Queens,1,2,19994590102,2012,995,,,,
19994590,1764.50128,Middle Queens,1,1,19994590101,2000,1,,,,
19604573,1088.32485,Middle Queens,1,2,19604573102,2003,1,,,,
19604573,1088.32485,Middle Queens,1,1,19604573101,2009,995,,,,
19470781,6694.67122,Middle Queens,1,1,19470781101,2002,1,,,,
19816108,1347.40895,Middle Queens,1,1,19816108101,2012,4,,150,,
19180518,158.96196,Middle Queens,1,1,19180518101,2018,4,,169,,
19202739,93.81911,Middle Queens,1,1,19202739101,2009,1,,,,
19698520,93.81911,Middle Queens,1,1,19698520101,2001,4,,120,,
19608827,1246.78845,Middle Queens,1,1,19608827101,2017,995,,,,
19450632,98.58663,Middle Queens,1,1,19450632101,2014,4,,,,
19858212,1700.81108,Middle Queens,1,1,19858212101,2013,995,,,,
19586425,107.08314,Middle Queens,1,1,19586425101,2014,4,,210,,
19582100,1672.98397,Middle Queens,1,2,19582100102,2012,995,,,,
19582100,1672.98397,Middle Queens,1,1,19582100101,2019,1,,,,
19074895,92.37632,Middle Queens,1,1,19074895101,2016,1,,,,
19721046,93.97294,Middle Queens,1,1,19721046101,2003,995,,,,
19434052,2120.40848,Middle Queens,1,1,19434052101,2004,2,,,,
19981952,2159.2218,Middle Queens,1,1,19981952101,2006,995,,,,
19262915,117.28271,Middle Queens,1,1,19262915101,2007,1,,,,
19676873,360.21378,Middle Queens,1,1,19676873101,2016,4,,149,,
19720079,93.97294,Middle Queens,1,1,19720079101,2001,995,,,,
19577544,348.79423,Middle Queens,1,1,19577544101,2019,4,,170,,
19586505,270.24515,Middle Queens,1,1,19586505101,2018,4,,144,,
19927712,1388.09983,Middle Queens,1,1,19927712101,2018,4,,120,,
19713767,144.48252,Middle Queens,1,2,19713767102,2005,995,,,,
19713767,144.48252,Middle Queens,1,1,19713767101,2009,1,,,,
19295345,1125.88803,Middle Queens,1,1,19295345101,2010,4,,,,
19135771,93.98474,Middle Queens,1,2,19135771102,2017,995,,,,
19135771,93.98474,Middle Queens,1,1,19135771101,2013,4,,,,
19943819,93.93608,Middle Queens,1,1,19943819101,2007,995,,,,
19598126,93.97294,Middle Queens,1,1,19598126101,2019,995,,,,
19601703,94.3181,Middle Queens,1,1,19601703101,2017,1,,,,
19811284,3885.44264,Middle Queens,1,2,19811284102,2003,1,,,,
19811284,3885.44264,Middle Queens,1,1,19811284101,2003,995,,,,
19401362,1000.36716,Middle Queens,1,2,19401362102,2014,2,,,,
19401362,1000.36716,Middle Queens,1,1,19401362101,2017,995,,,,
19641921,127.02435,Middle Queens,1,1,19641921101,2011,1,,,,
19051563,91.8876,Middle Queens,1,3,19051563103,2005,995,,,,
19051563,91.8876,Middle Queens,1,2,19051563102,2011,2,,,,
19051563,91.8876,Middle Queens,1,1,19051563101,2013,995,,,,
19617727,94.5738,Middle Queens,1,1,19617727101,2008,1,,,,
19058789,6862.66922,Middle Queens,1,1,19058789101,2011,1,,,,
19885552,93.81911,Middle Queens,1,1,19885552101,2005,4,,37,,
19959610,93.12181,Middle Queens,1,1,19959610101,2014,1,,,,
19384978,3344.74985,Middle Queens,1,1,19384978101,2015,2,,,,
19865732,87.20402,Middle Queens,1,1,19865732101,2016,1,,,,
19252527,98.8578,Middle Queens,1,1,19252527101,2008,4,,,,
19227438,93.97294,Middle Queens,1,1,19227438101,2013,4,,130,,
19556630,7255.05712,Middle Queens,1,2,19556630102,2016,995,,,,
19556630,7255.05712,Middle Queens,1,1,19556630101,2010,1,,,,
19462351,104.09822,Middle Queens,1,1,19462351101,2015,2,,,,
19360269,1700.04049,Middle Queens,1,1,19360269101,2016,1,,,,
19839475,493.64669,Middle Queens,1,1,19839475101,2013,1,,,,
19055171,441.0014,Middle Queens,1,2,19055171102,2004,995,,,,
19055171,441.0014,Middle Queens,1,1,19055171101,1998,995,,,,
19214788,94.53532,Middle Queens,1,1,19214788101,2019,4,,60,,
19924716,93.97294,Middle Queens,1,1,19924716101,2009,4,,250,,
19610281,118.20093,Middle Queens,1,1,19610281101,2019,1,,,,
19229858,98.33479,Middle Queens,1,2,19229858102,,1,,,,
19229858,98.33479,Middle Queens,1,1,19229858101,,995,,,,
